UnderwrittenCoverID,PolicyID,TransactionMonth,IsVATRegistered,Citizenship,LegalType,Title,Language,Bank,AccountType,MaritalStatus,Gender,Country,Province,PostalCode,MainCrestaZone,SubCrestaZone,ItemType,mmcode,VehicleType,RegistrationYear,make,Model,Cylinders,cubiccapacity,kilowatts,bodytype,NumberOfDoors,VehicleIntroDate,CustomValueEstimate,AlarmImmobiliser,TrackingDevice,CapitalOutstanding,NewVehicle,WrittenOff,Rebuilt,Converted,CrossBorder,NumberOfVehiclesInFleet,SumInsured,TermFrequency,CalculatedPremiumPerTerm,ExcessSelected,CoverCategory,CoverType,CoverGroup,Section,Product,StatutoryClass,StatutoryRiskType,TotalPremium,TotalClaims,LossRatio
151181,10574,2015-02-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4063,Natal (Durban),Durban,Mobility - Motor,60058400.0,Passenger Vehicle,2007,TOYOTA,QUANTUM 2.5 D-4D 14 SEAT,4.0,2494.0,75.0,B/S,4.0,3/2005,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,329.298245614035,15.016000000000346
110755,7258,2014-12-01,False,  ,Private company,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Western Cape,8000,Cape Province (Cape Town),Cape Town,Mobility - Motor,,,2014,,,,,,,,,,Yes,No,0.0,More than 6 months,,,,,,12438200.0,Monthly,73291.8087,Mobility - Metered Taxis - R2000,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,60143.24992359933,147097.68421052632,2.4457887526428355
121439,9753,2015-03-01,False,  ,Private company,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Western Cape,8020,Cape Province (Cape Town),Cape Town,Mobility - Motor,60007420.0,Passenger Vehicle,2013,TOYOTA,ETIOS 1.5 Xs 5Dr,4.0,1496.0,66.0,H/B,5.0,4/2012,,Yes,No,0.0,More than 6 months,,,,,,113100.0,Monthly,779.5481,Mobility - Metered Taxis - R2000,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,683.814122807018,32527.61403508772,47.56791787447109
121500,9753,2015-03-01,False,  ,Private company,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Western Cape,8020,Cape Province (Cape Town),Cape Town,Mobility - Motor,60052261.0,Passenger Vehicle,2014,TOYOTA,AVANZA 1.5 SX,4.0,1495.0,76.0,MPV,5.0,1/2012,,Yes,No,0.0,More than 6 months,,,,,,174400.0,Monthly,954.5256,Mobility - Metered Taxis - R2000,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,837.303157894737,22393.149122807,26.74437437822514
31889,2374,2014-12-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,81,Transvaal (Pretoria),Pretoria,Mobility - Motor,26545410.0,Passenger Vehicle,2011,HYUNDAI,H-1 2.5 CRDI WAGON A/T,4.0,2497.0,120.0,B/S,5.0,12/2009,,Yes,No,0.0,,,,,,,300000.0,Monthly,753.2135,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,660.713596491228,250628.07017543848,379.32936677316576
31870,2374,2014-11-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,81,Transvaal (Pretoria),Pretoria,Mobility - Motor,26545410.0,Passenger Vehicle,2011,HYUNDAI,H-1 2.5 CRDI WAGON A/T,4.0,2497.0,120.0,B/S,5.0,12/2009,,Yes,No,0.0,,,,,,,500000.0,Monthly,308.6105,No excess,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,270.710964912281,59204.4298245614,218.69978500407447
144996,11991,2015-06-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,181,Transvaal (Pretoria),Pretoria,Mobility - Motor,60027400.0,Passenger Vehicle,2008,TOYOTA,COROLLA 1.4 PROFESSIONAL,4.0,1398.0,71.0,S/D,4.0,9/2007,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,2695.49122807018,122.91440000000307
50042,4598,2014-09-01,False,  ,Individual,Mrs,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Western Cape,7750,Cape Province (Cape Town),Cape Town,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,Yes,0.0,,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,3070.17543859649,41.176470588235794
82382,6653,2015-03-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
82340,6653,2014-12-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,64082301.0,Medium Commercial,2012,VOLKSWAGEN,CRAFTER 50 2.0 TDi HR 80KW F/C P/V,4.0,1968.0,80.0,P/V,5.0,1/2012,,Yes,No,0.0,More than 6 months,,,,,,500000.0,Monthly,1037.59,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,910.166666666666,54835.8684210526,60.248161605258346
110037,7241,2014-12-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4037,Natal (Durban),Durban,Mobility - Motor,44004620.0,Medium Commercial,2013,MERCEDES-BENZ,SPRINTER 515 CDi HI-ROOF F/C P/V,4.0,2148.0,110.0,P/V,5.0,5/2010,,Yes,Yes,0.0,More than 6 months,,,,,,300000.0,Monthly,919.047,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,806.181578947368,269311.92982456164,334.0586498840651
151206,10574,2015-05-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4063,Natal (Durban),Durban,Mobility - Motor,60058415.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0.0,More than 6 months,,,,,,160000.0,Monthly,1124.847,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,986.707894736842,81481.07894736841,82.57872403980275
107398,7485,2015-01-01,False,  ,Private company,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,KwaZulu-Natal,3201,Natal,Natal 2,Mobility - Motor,60058415.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0.0,More than 6 months,,,,,,200000.0,Monthly,800.6849,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,702.355175438596,12606.0350877193,17.948234068108455
45444,2137,2014-07-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Western Cape,7140,Cape Province (East and North of Cape Town),East and North of,Mobility - Motor,60052110.0,Passenger Vehicle,2010,TOYOTA,AVANZA 1.3 SX,4.0,1298.0,67.0,MPV,5.0,10/2006,,Yes,No,0.0,,,,,,,100000.0,Monthly,465.544,Mobility - Metered Taxis - R2000,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,408.371929824561,7157.77192982456,17.52758063684637
33264,2499,2014-12-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Western Cape,7945,Cape Province (Cape Town),Cape Town,Mobility - Motor,60052265.0,Passenger Vehicle,2012,TOYOTA,AVANZA 1.5 SX A/T,4.0,1495.0,76.0,MPV,5.0,1/2012,,Yes,No,0.0,,,,,,,0.01,Monthly,17.1,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,15.0,2653.05263157895,176.87017543859665
49852,698,2014-07-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Western Cape,7405,Karoo 1 (Northeast of Cape Town),Northeast of CT,Mobility - Motor,60058400.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.5 D-4D 14 SEAT,4.0,2494.0,75.0,B/S,4.0,3/2005,,Yes,No,0.0,More than 6 months,No,No,No,,,428000.0,Monthly,700.0274,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,594.250764006791,4990.0,8.397128455257612
49152,4438,2015-02-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Western Cape,7570,Karoo 1 (Northeast of Cape Town),Northeast of CT,Mobility - Motor,60052260.0,Passenger Vehicle,2008,TOYOTA,AVANZA 1.5 SX,4.0,1495.0,80.0,MPV,5.0,10/2006,,Yes,Yes,0.0,,,,,,,0.01,Monthly,25.0,No excess,Roadside Assistance,Roadside Assistance,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,525.0,23.940000000000556
107985,7304,2015-04-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4171,Natal,South Coast,Mobility - Motor,60058415.0,Passenger Vehicle,2007,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,116300.0,Yes,Yes,0.0,More than 6 months,No,No,No,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,394.780701754386,18.002000000000418
107996,7304,2015-02-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4171,Natal,South Coast,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,251300.0,Yes,Yes,0.0,More than 6 months,No,No,No,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,1754.38596491228,23.52941176470617
18246,240,2014-04-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,North West,302,Transvaal (all except Pretoria),Transvaal North West,Mobility - Motor,4042375.0,Passenger Vehicle,2012,AUDI,A4 2.0 TDI SE MULTITRONIC,4.0,1968.0,130.0,S/D,4.0,2012/03/01 12:00:00 AM,,Yes,No,0.0,,,,,,,289200.0,Monthly,673.118,Mobility - Metered Taxis - R2000,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,275.545380116959,13433.16666666662,48.75119539643426
94769,8104,2015-01-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Western Cape,8000,Cape Province (Cape Town),Cape Town,Mobility - Motor,45041105.0,Passenger Vehicle,2005,MITSUBISHI,LANCER 1.6 GLX,4.0,1584.0,77.0,S/D,4.0,1/2004,,Yes,No,0.0,More than 6 months,,,,,,5000.0,Monthly,1.1603,No excess,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,1.017807017543,2378.59649122807,2336.9818150498063
92926,6880,2015-03-01,False,  ,Individual,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056925.0,Passenger Vehicle,2004,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,11/1992,,Yes,No,0.0,More than 6 months,,,,,,55000.0,Monthly,357.1359,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,313.277105263158,18762.9122807018,59.89238270361519
80594,6666,2014-12-01,False,  ,Individual,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056925.0,Passenger Vehicle,2005,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,11/1992,,Yes,No,0.0,More than 6 months,No,No,No,,,60000.0,Monthly,322.8057,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,283.162894736842,59434.2189473684,209.89409294817284
80599,6666,2015-02-01,False,  ,Individual,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056925.0,Passenger Vehicle,2005,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,11/1992,,Yes,No,0.0,More than 6 months,No,No,No,,,60000.0,Monthly,322.8057,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,283.162894736842,24212.48245614031,85.50725715190272
148899,12927,2015-04-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60052260.0,Passenger Vehicle,2011,TOYOTA,AVANZA 1.5 SX,4.0,1495.0,80.0,MPV,5.0,10/2006,,Yes,No,0.0,More than 6 months,,,,,,113000.0,Monthly,839.295,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,736.223684210526,64314.91228070175,87.35784199834387
154289,8061,2015-04-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,26545400.0,Passenger Vehicle,2013,HYUNDAI,H-1 GLS 2.4 CVVT WAGON,4.0,2359.0,126.0,B/S,0.0,1/2009,,Yes,Yes,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,2970.0,135.43200000000314
69128,5351,2014-11-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Western Cape,8000,Cape Province (Cape Town),Cape Town,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,,,,,,500000.0,Monthly,491.7804,No excess,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,431.386315789474,27428.0438596491,63.58116346239084
76143,4514,2014-11-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2157,Johannesburg,Johannesburg,Mobility - Motor,59036100.0,Passenger Vehicle,2014,SUZUKI                             ,ERTIGA 1.4 GA,4.0,1373.0,70.0,MPV,5.0,2014-05-01 12:00:00 AM,,Yes,Yes,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
91823,6656,2015-07-01,False,  ,Individual,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,More than 6 months,No,No,No,,,80000.0,Monthly,450.9032,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,395.529122807018,43859.649122807,110.88854547938432
134358,11437,2015-02-01,False,  ,Individual,Mrs,English,Standard Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058419.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,280000.0,Yes,Yes,0.0,More than 6 months,,,,,,280000.0,Monthly,804.8624,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,706.019649122807,28896.5087719298,40.92875999673978
145002,11991,2015-03-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,181,Transvaal (Pretoria),Pretoria,Mobility - Motor,60027400.0,Passenger Vehicle,2008,TOYOTA,COROLLA 1.4 PROFESSIONAL,4.0,1398.0,71.0,S/D,4.0,9/2007,,Yes,No,0.0,More than 6 months,,,,,,79600.0,Monthly,729.976,Mobility - Metered Taxis - R5000,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,640.329824561404,19043.0789473684,29.739484585794546
91847,6656,2015-01-01,False,  ,Individual,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,More than 6 months,No,No,No,,,80000.0,Monthly,450.9032,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,395.529122807018,24346.350877193,61.55387675226077
91847,6656,2015-04-01,False,  ,Individual,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,More than 6 months,No,No,No,,,80000.0,Monthly,450.9032,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,395.529122807018,22674.350877193,57.32662797691387
71644,4103,2015-04-01,False,  ,Private company,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2194,Johannesburg,Johannesburg,Mobility - Motor,5036242.0,Passenger Vehicle,2011,BMW,320d A/T (E90),4.0,1995.0,130.0,S/D,4.0,2008/11/01 12:00:00 AM,,Yes,No,0.0,,,,,,,500000.0,Monthly,42.3593,No excess,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,37.157280701754,5060.64912280702,136.1953573359348
54555,4246,2015-03-01,False,  ,Individual,Mrs,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,KwaZulu-Natal,4059,Natal (Durban),Durban,Mobility - Motor,60058419.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,278700.0,Yes,Yes,0.0,More than 6 months,No,No,No,,,330000.0,Monthly,867.7779,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,761.208684210526,6364.64035087719,8.36122929611367
82378,6653,2015-01-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
110007,7241,2015-04-01,False,  ,Private company,Mr,English,Nedbank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4037,Natal (Durban),Durban,Mobility - Motor,60058419.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,Yes,0.0,More than 6 months,,,,,,300000.0,Monthly,919.047,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,806.181578947368,29804.2894736842,36.96969795886391
